0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.078761995,-0.5309028,0.4767366,-0.5904493,0.700802,1.5013881,1.9721652,-0.07550112,-0.12571545,2.4182029,0.053599596,-0.49422866,0.22466797,-0.7825965,0.039312188,0.0850445,1.282803,0.24568656,-0.68182266,-0.04890181,-1.4021846,-2.570362,-0.048031047,1.1068169
-0.967595,1.9880044,0.66137516,-1.3532815,0.62720203,1.6529363,1.1151295,0.3599151,0.18980636,2.0648792,-1.3730983,1.1431817,0.35383406,-1.3331369,1.4487883,-0.07845758,-0.26608905,1.3365113,-0.21141693,-1.0163592,-0.68725747,0.5476786,0.38948184,0.7156195
-0.24963826,-0.55653244,-0.5918337,0.5398273,1.246308,-0.11778038,-0.6372304,1.0949934,0.97024244,1.9393399,1.1817611,0.020025466,0.3627614,0.8226077,0.8128198,0.24492964,-0.42809317,1.5990759,0.22306877,-0.20591429,0.018557278,-0.86818296,0.3840596,0.1201776
0.46411818,0.3665595,1.4358565,0.030684453,1.8703731,0.8409906,-0.23334232,0.43483967,1.6614187,2.0886774,0.3145275,2.6187577,0.54814255,-0.7354467,0.1492337,-2.0601785,0.4317456,-0.8121434,0.65716904,2.4670472,-1.5396158,0.28145307,-1.2533941,1.0938771
0.9793962,1.080186,0.3629543,-0.114358366,-0.14128885,-1.2187188,0.46043083,0.5207581,-0.26484704,-1.2292212,1.2031269,0.56916946,0.07916539,-1.1393257,-1.7387614,0.31382707,-1.0522926,-0.34556067,-0.2964837,0.23693067,0.06741907,0.58296686,-0.71981084,-0.15562342
0.6002674,-2.2626812,1.6469223,0.18522435,-0.49093246,-0.50576067,-1.0965313,1.7238723,-0.5985645,1.5199089,-1.4058038,0.3473708,0.060287215,0.5416828,0.3604299,-2.3709197,0.46653455,-0.34580773,0.19790994,-0.78846914,1.6331125,-0.27161697,-1.064706,0.13677077
0.31944612,1.7372773,0.8742801,0.6093885,-0.1053842,-0.36912686,-0.27202034,-0.39770937,1.5531926,-2.0249457,0.44492534,-1.227915,1.0590115,-2.091839,-1.7651299,0.69782513,0.25202885,-2.2781596,1.1187205,0.43247977,0.6216269,-0.49117193,-0.5486612,-0.43876466
-1.0686195,-0.22802198,-1.278144,-1.3460021,0.08405725,-0.64284045,-1.1636206,-1.6967373,0.20530637,0.6477948,-0.7752763,-0.98368824,0.85193694,-0.1918486,-0.012449342,-0.1796383,1.1401073,-0.19635569,0.30913728,1.2113383,0.17833295,0.43503574,0.3714433,-0.26647672
-0.10819882,0.56452274,-1.0644432,0.45508236,-0.556672,0.6095165,-0.0015945947,-0.3314113,-0.27409998,-0.47090808,1.1614971,0.3065081,0.76586056,2.8406687,1.1621141,-0.94600147,-0.30783978,1.0751132,0.33276284,1.1651211,-0.6050772,-0.16190965,-1.8072791,0.21272665
-2.3704393,0.30466148,0.32122326,0.21938746,-1.475351,0.5179096,0.3332782,-1.9398971,0.7552934,1.7256192,-1.2615654,-0.50244755,-0.33721444,0.6416967,0.55037564,0.09741518,-0.7282214,1.038103,0.66979057,0.42719397,0.7301052,0.46534058,0.049410984,0.04299194
0.1602859,-0.11856849,0.5375143,0.5667695,0.43525988,0.20372884,-2.533079,-1.0579237,0.70720816,0.37319982,-0.85673684,-0.029281765,1.1279068,-1.7867777,0.2304724,-2.0403423,0.6380478,0.94528383,0.696632,-0.17944044,-1.1313546,-0.5934566,0.4746265,1.0794281
-0.33607894,1.1346892,1.1532177,1.241814,1.9592113,-1.2183777,-0.48377997,-1.4460112,1.1391736,1.3937405,0.390497,-0.3432109,-0.639443,1.4876518,0.8532743,-0.69754195,0.0045595244,0.5105441,-0.36497065,-1.2714372,-0.40456557,0.5226676,-1.0905004,-0.26940858
1.5079373,-1.213111,-0.58913714,-2.4916306,-0.8253821,0.15892734,0.48402154,0.28155735,0.55878717,-1.1311582,0.3088593,1.3995655,-1.4728464,-1.3557678,0.87882715,-0.24558753,-1.0445228,0.3473239,-1.7499589,-0.044604883,-0.3524306,0.3594315,-0.033848763,0.2762851
