0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-0.84167314,0.43961358,-0.47859478,0.34218505,-0.3351172,1.2599885,0.52355516,0.21717949,0.2930665,-0.6269606,-1.0695039,-0.102364175,0.37334275,0.92328286,-0.46750072,-0.4903267,-0.27047315,-0.25939703,-0.6732321,-2.4369113,-0.34132048,-1.1393116,0.45081103,-1.654933,-0.34560654,-0.6135089,-0.044636156,1.3383342,0.88815016,0.78133804,1.0700598,2.182573
1.0371436,-1.3673028,0.9725474,-0.22626477,0.039648045,-1.0754191,0.6585832,1.0511909,-0.1258334,0.1095789,-0.4730969,-0.5786264,-0.10709073,-0.74009997,0.5048204,-0.5956973,-1.3131082,0.8790728,-0.37193832,0.0011573359,-0.08441622,-0.73625475,-1.5864031,0.024403661,-0.12669879,1.6337545,0.8346429,-1.1407115,-1.7669388,1.9499471,-1.3953347,-0.85350144
0.05937428,-1.2609801,0.55960816,0.27334234,-1.293627,0.22815228,-0.2064499,-1.708493,-0.25594965,0.18579412,-1.7527392,0.9861177,-0.06005665,0.18940522,-0.33793366,-0.7870682,1.1332468,-0.6824265,2.7936227,-0.5522733,2.1680436,0.32019764,-1.7209204,0.6029537,1.5181856,-0.02662752,-0.23059434,0.66388637,1.0607102,0.22690327,0.26569995,0.23730461
0.30328667,-1.773845,-1.5951145,-0.42865697,-0.2974853,-1.1710093,-0.88089246,-0.07434461,-0.029695444,0.6251218,-1.4907532,-1.0268582,0.41899735,-1.5029881,-0.5322702,-0.031321693,0.40746295,0.5683474,1.1506414,1.4595168,0.16996282,-0.8427466,1.6426148,2.263906,0.09733519,1.2096782,0.16988783,1.5525829,-0.63934773,-1.6131674,0.9254303,-0.6475614
1.3235832,-0.20708379,-0.17105508,-1.116221,0.8051533,1.8684272,0.61551327,0.08207053,1.3255653,1.4969466,-0.9915726,1.3568342,-1.6703889,-0.51770276,-0.8881301,-0.24859892,-0.6075403,2.3054538,-0.11246699,-0.8938395,-0.52954036,-0.97371554,-0.86977696,0.37425143,-0.20599689,-1.3365434,1.6013145,1.6537217,-0.10260803,-0.5447254,0.22859493,-0.3447083
0.032777667,0.77565503,0.49147484,-0.27388602,1.6835284,1.2341722,1.2785512,-0.10146632,0.056028258,-0.230329,0.7151235,-1.4871886,0.8796345,0.12948829,-0.28535745,-2.2339835,1.8890885,0.85867655,0.73233247,-0.7893479,-1.2446426,-1.6561801,2.2495291,0.78084016,-0.17115618,0.53936607,-0.068588115,0.3229003,0.3540773,0.31795955,0.18585305,-0.95351493
0.69748867,0.40776744,0.7336836,1.0792229,0.75209004,0.74620473,0.13449134,1.665707,2.2771714,0.40765935,-1.3096926,-0.5115247,0.17112428,0.39512378,2.481223,-0.45800063,0.32388303,-1.6881043,-0.51111996,-1.0380262,0.02687022,-0.10585416,0.71429235,0.75447124,1.6414852,0.11280333,1.6998842,2.2320838,-1.3485776,-1.4384794,-2.2109084,-1.0318213
-2.2332265,0.37843665,-0.37235907,-0.63590676,0.5966392,0.14873067,1.2586207,0.5191267,-0.28746077,1.5416076,-0.067451105,-0.26026672,-0.025134206,-0.6174796,0.80428237,1.042276,-0.12347234,-0.8429595,-0.19171837,-1.4801481,-0.049494587,0.1650396,-1.0822866,-0.8213721,-1.4001693,0.012187146,-0.49513695,-0.8532073,1.3334384,-0.9364409,-1.922048,-0.034319498
0.406687,-0.16694106,0.7700741,2.77838,-0.038718414,0.6058408,0.62748003,-1.0750811,0.014460269,0.34872314,1.2896988,-0.22638279,0.3550667,0.05586058,-1.4361706,-1.0979009,0.68412423,0.6079104,-0.33403414,1.7185341,-0.6366204,-2.0426314,0.9802071,-0.59961635,1.3329543,0.87746793,-0.06657848,0.7511375,0.42488346,0.88579017,1.3093059,-0.5544421
1.1588026,0.09542258,-1.1869717,-0.25421813,0.069433466,-0.44742158,0.88917124,0.9207662,1.5021217,-0.7918688,0.29512754,0.21890602,0.10443865,-1.2118648,-0.014092633,-0.78745806,0.34160233,-0.5863943,-0.8186107,-0.1226468,-0.5105259,1.3258566,-0.16022238,-0.9451038,1.2391534,0.29626724,1.0149395,0.46366167,-1.6828809,-0.61574125,-1.4495902,0.33773446
-0.20150128,-0.24427736,-0.015792351,1.520767,-0.4829823,1.0819871,1.1418071,-1.7024902,-1.8222059,1.9859078,-0.6325076,-0.6665126,-1.4025966,-0.8078039,0.4444394,-0.9823829,0.5599602,-1.7213335,-0.0018249173,-1.0336392,-0.38403094,-0.6175028,1.2124127,-1.0328709,0.37925708,-0.61847436,-0.31941062,0.17690665,-0.92443186,1.3317986,0.45899937,0.03194504
-1.6885216,-1.3228621,0.34009555,-0.5090915,0.94053113,0.3565536,1.0436827,0.61403155,1.3691658,0.6894348,-1.6146746,-0.3039765,-0.3307469,0.9318782,-2.2485116,0.69649595,0.37497225,-0.14932597,0.7052842,0.999977,1.3303019,0.14199843,0.9012418,0.50050133,1.3038452,-1.9838084,-2.6829882,-0.8108952,0.5296107,-1.8210671,-1.2894629,-0.26579678
-0.17597674,-1.1068368,1.3899552,0.8558376,0.6360669,-1.1878804,-1.6065947,1.2368171,0.8000963,-0.7617744,2.1662912,-0.5678023,-0.2558262,0.050490152,0.82517153,-0.18702683,0.51738644,-0.8283504,0.8067972,0.69724876,0.4594025,0.87301403,0.29792124,-0.25344196,-1.3595704,-2.6780438,-0.2911329,-1.3470871,0.56626797,0.12707043,-0.48072928,-0.40013728
0.2758218,-0.26768917,-2.429382,-0.45112592,-0.44542038,0.28659156,0.70307595,-1.1425482,-0.13388878,-1.2498842,0.8046329,0.07308244,-0.2873836,-0.42725486,-0.84369606,1.2367415,-0.1607271,0.28801018,-1.8234423,-0.8345101,1.1737934,-1.1933722,0.9562515,1.0932025,0.09024443,0.1075838,0.5531259,-0.075700894,-0.8190906,1.046901,-0.10649611,1.7676314
0.5718663,-0.33366072,0.20357028,1.1827898,1.5820642,-0.16491538,1.0334561,-0.39339027,-1.9289594,-1.9235051,0.4011159,-0.22352259,0.4960154,0.15668689,0.7018732,0.49198228,-0.7023625,0.7633667,-2.629094,1.643425,0.9137528,0.25891143,0.18529128,0.94070005,0.7755798,2.514987,0.686153,0.27154246,-1.2100121,-0.68887526,-0.6616627,-0.23673506
-0.27100015,-0.81487674,0.095200986,-0.21827492,1.4925907,-1.2782497,-0.5299625,-0.6708904,0.79274917,-1.1422447,-0.5920574,0.77931964,0.39832363,0.66850144,-0.46776512,-1.7667575,0.8030004,-0.40773183,-0.36600125,-0.4948657,-0.9322354,-1.2349976,-0.09071235,0.52091944,0.94446754,-1.3461039,0.34669957,-0.048575252,-0.9327885,-0.75484353,-0.32686248,-0.026858266
1.2803644,0.2626389,-0.63961893,-0.7838996,-2.0796106,1.6379049,2.8354135,-1.0061742,2.714719,-1.0501165,0.5437355,0.22791281,-0.5642876,1.5725541,1.2961297,-0.42693654,0.21242426,-0.7890838,0.079500854,-0.97859335,0.4922418,-0.11610169,0.0030003532,0.8398977,-0.93747354,0.4499946,-1.3985995,0.59809846,-0.21642295,-2.0382264,-0.16637912,-0.8370651
-0.63563156,0.45948008,0.22780065,0.14969954,-0.8554627,1.0709856,0.07748559,-1.3092093,-0.6168592,0.87115693,0.08976518,2.3473322,0.7423587,0.762462,0.13037303,-1.1141691,-0.124293335,0.8770919,1.650695,0.6104464,0.9252306,0.50247073,-0.19611675,0.6894972,0.91005886,-1.2265902,1.4168206,-1.9318691,1.1294605,-2.5881305,0.15425284,0.2791176
0.9863926,-1.1516833,0.42464206,-1.886014,-0.24683791,1.1600628,-1.3651433,-1.4599104,-0.54054,-0.1968527,0.27215964,1.052425,-1.5939789,-0.56789005,-1.6630327,-0.1869896,-0.1113427,-0.93475527,-0.299068,0.5775037,-0.57946074,0.5914253,0.29120898,-0.01218028,-0.093317054,-1.5974971,-0.181482,1.1930989,-0.5050921,1.2435985,0.8983096,1.1772023
0.46066454,0.5095302,-1.4438171,-0.12463343,1.4886066,-0.62628967,0.41159022,2.081519,0.023539385,-0.14499769,-0.2164225,1.2341824,-0.2691113,-0.4453429,0.37754652,-0.4666873,0.31243455,-0.3497876,-1.0528423,-0.48889965,-1.7737887,2.1224806,-1.4833767,-0.18615447,-1.3612435,0.92565715,1.4444845,0.6321337,-0.5895706,1.0472635,-1.0770721,1.2973365
-0.38836518,1.08799,0.24082467,-2.3736143,-0.4893566,-0.116791524,0.95921123,-1.886521,0.797506,0.12744354,-0.43693495,0.08850298,-0.53705215,-0.9680079,-0.93440294,1.1821162,0.7301996,0.89894104,1.7440362,-2.4964714,0.31077138,-0.38520324,-1.3674423,1.2893482,1.1804018,-0.13197552,0.39062175,-0.8320834,-0.44805402,1.0530479,0.71335787,0.548529
0.45011842,2.1162934,-0.7719604,0.082585424,0.15024929,-0.58903223,-1.152945,2.145602,-2.590616,-0.13963641,-0.31076607,-0.71448386,0.029650755,0.06588725,1.219965,0.14681444,0.18731093,-1.5734344,-0.27241638,-1.8069074,0.6934112,0.4243847,0.4632482,-1.1755363,0.18470043,-0.26412958,-0.05640786,1.4741087,-1.6553354,1.3860958,1.2972338,-0.28093326
-0.81761414,0.83888984,0.8100393,0.38792497,0.11565253,0.43150955,0.22317806,0.22594997,-1.330314,-0.9730755,1.157973,-0.41831523,-0.448435,2.802593,0.5261051,-0.6898759,-0.31125617,-1.0277377,1.3534085,1.8654749,0.2890101,-0.1580531,-0.7743662,1.2519251,-0.17807059,0.4437863,-0.77359957,-0.73570293,-1.44017,0.50596714,0.38665944,-0.25306243
0.1747381,-0.10159765,0.69554836,-0.113333486,-1.6332488,-2.1983232,0.5922098,0.24680218,-1.0207889,-0.56518203,-0.38976657,-0.5517883,-1.5718086,-0.6278537,-0.80941945,-0.2507541,-0.05360383,-0.2070133,0.058908142,-1.5961072,-0.35514265,-1.1802385,-0.18489024,-0.3524626,-0.35024703,-0.40412864,-1.6167066,0.9440839,1.1035457,0.018050376,1.4352419,-0.8211136
1.1649128,0.73431647,0.6440816,-0.14607018,-0.41837624,-1.9762856,0.4110179,0.45821103,-0.106522664,-1.8139408,1.3412007,-0.38179675,0.44007516,-1.1243577,-1.0869737,0.6034124,0.57336754,0.59579563,-0.70492417,0.43608493,-0.23370376,0.23173812,-0.31658548,0.6669392,1.2224287,-0.1482837,1.1584529,-0.26976398,0.5601698,0.11471089,0.3183602,-0.13723221
-1.6162667,-0.25213766,-0.39328554,0.13775137,0.030146759,-0.59620434,1.2970314,-1.1951047,-0.10431043,1.022975,-2.0136251,0.31673717,2.1208026,0.34548756,0.085147165,0.7247571,-1.4988949,-0.9663163,0.5792751,1.218343,1.7587793,-1.3505983,0.42939845,-1.3516569,-1.122139,-1.142821,0.056033675,-0.75353885,0.018425977,-2.5220904,-0.502826,0.47313666
1.3137896,1.2564898,-2.2472813,-0.11491027,-1.7470956,0.6384323,-0.56402403,0.34198624,-0.84254694,0.88146836,2.422016,-0.4691478,1.6176316,0.5887383,-1.8859537,-0.14478686,-0.36467358,0.26194942,0.54049087,1.3836067,0.46253288,1.4546654,0.65130675,0.09249689,-0.0057381857,-0.41457775,0.34514165,-1.1835425,-0.5195349,-0.8869456,-0.5080209,0.8865645
-0.32225308,-0.14526063,0.31204376,-0.30918604,-0.9358704,-0.95167357,-1.7135249,-0.38714334,0.5172619,0.4582603,1.3325051,0.79822993,-0.48055458,-0.8644422,1.4106698,0.43417817,-1.3232871,-0.5263937,0.14664146,2.2844422,-0.5035719,0.729215,-0.3590966,-0.30731118,0.123635046,0.08910043,0.7514553,0.6091207,-0.09125668,1.7288373,-0.59227866,-1.3169743
0.15047055,-0.5456561,0.45377663,-0.2218785,0.46145284,1.5723389,-0.2408912,-1.0866971,-0.7251935,-0.05516001,-0.54658526,0.3542434,-0.057835538,-1.2573228,-0.86877,-1.5842488,1.2608027,0.43433005,-0.65039605,-0.821348,0.6194602,-1.5686139,-1.0536119,0.59489846,-0.8411747,-1.7030338,-0.15896004,-0.12486614,-1.1464571,-0.6535948,0.3286476,-0.26220918
-2.013867,0.21840797,-0.8219351,-1.1492158,0.87283957,-1.8243152,0.8116022,0.6926059,-0.1323328,0.34767357,-0.7281938,-1.4607882,-2.0009584,-0.86210895,-0.06424187,1.4895629,0.50954616,-1.1129243,-0.6173202,-1.0535263,-0.24135429,0.14151618,-1.2183918,-2.0577083,-1.7558231,0.6529851,0.61422867,-1.1908345,-1.1684178,-1.1706009,-0.5299769,-0.7271144
-0.7501034,1.2432721,0.698409,-0.5191315,0.03774196,-1.161276,0.67124844,-0.3436601,-1.5964966,-0.19904877,0.9350217,1.0916398,0.28690314,1.7548504,-0.0966357,-0.18782079,1.0022404,-1.416553,0.5238522,0.40271068,-0.7872151,-0.033816032,0.36331642,0.73883355,-0.8520054,-0.6365997,0.45256537,0.47814658,0.3299516,1.0846503,1.251694,-1.0956757
-1.3464816,0.6305697,0.438703,0.49084604,0.37368965,-0.609596,-1.1040868,0.35820615,0.29470342,0.19885384,1.2290841,1.7252426,-0.59392667,0.5786799,0.12412058,0.072663955,0.11074474,0.026509352,-0.84254307,-0.034116074,-1.576454,-1.4440693,0.03967035,-0.05210394,-2.452911,-0.42181948,-0.5307288,0.7872763,1.3925167,1.0164304,0.8258667,0.65801513
