0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.078761995,-0.5309028,0.4767366,-0.5904493,0.74886984,1.5657777,1.9721652,-0.07550112,-0.12571545,2.4182029,0.053599596,-0.46442872,0.15502897,-0.7825965,0.039312188,0.0850445,1.282803,0.24568656,-0.68182266,-0.091239855,-1.4021846,-2.570362,-0.048031047,1.1128772
-0.88055056,1.9880044,0.66137516,-1.3532815,0.62720203,1.6529363,1.1151295,0.3599151,0.14140947,2.0405562,-1.4612707,1.1431817,0.35383406,-1.4572023,1.4487883,-0.07845758,-0.26608905,1.3365113,-0.1793875,-1.0163592,-0.68725747,0.49176908,0.38948184,0.7156195
-0.24963826,-0.55653244,-0.5918337,0.5398273,1.2218009,-0.21159165,-0.6293927,1.0949934,0.89371556,1.915023,1.1817611,0.020025466,0.3627614,0.8436886,0.8128198,0.24492964,-0.42809317,1.5990759,0.22306877,-0.20591429,0.02244057,-0.86818296,0.3840596,0.08255947
0.4586517,0.34560633,1.4358565,0.01421435,1.8703731,0.8409906,-0.23334232,0.43483967,1.6614187,2.0681388,0.3145275,2.6187577,0.54814255,-0.7354467,0.1492337,-1.99483,0.4207938,-0.6642043,0.65716904,2.4543765,-1.4666525,0.20543234,-1.2533941,1.0938771
0.9793962,1.1151869,0.3851927,-0.114358366,-0.08316406,-1.2956806,0.46043083,0.5207581,-0.26484704,-1.2292212,1.2031269,0.56916946,0.07916539,-1.1393257,-1.7387614,0.31382707,-1.0522926,-0.31633934,-0.22310963,0.23693067,0.06741907,0.58296686,-0.79376125,-0.15562342
0.6002674,-2.2626812,1.6469223,0.31246912,-0.49093246,-0.4246863,-1.0965313,1.8534303,-0.5985645,1.5199089,-1.4058038,0.43606955,0.021515753,0.5226497,0.3604299,-2.3709197,0.50620013,-0.21507938,0.28585255,-0.86647636,1.6331125,-0.27161697,-1.064706,0.13677077
0.27633053,1.7372773,0.81331855,0.6093885,-0.1053842,-0.36912686,-0.2774703,-0.35661146,1.506123,-2.0249457,0.44492534,-1.227915,1.0590115,-2.091839,-1.7651299,0.69782513,0.27760667,-2.2781596,1.1187205,0.43247977,0.6216269,-0.49117193,-0.3986095,-0.43876466
-1.0686195,-0.22802198,-1.3909903,-1.3460021,0.08405725,-0.59555703,-1.1636206,-1.659945,0.20530637,0.6477948,-0.7874895,-1.004862,0.85193694,-0.1765639,-0.012449342,-0.1796383,1.1401073,-0.19635569,0.30913728,1.2113383,0.17833295,0.4156099,0.28609115,-0.26647672
-0.10819882,0.56452274,-1.0644432,0.45508236,-0.63880605,0.6207866,-0.0015945947,-0.3314113,-0.27409998,-0.46086586,1.1614971,0.3065081,0.76586056,2.8406687,1.1621141,-1.0889338,-0.30317003,1.0751132,0.33276284,1.1651211,-0.6050772,-0.2400274,-1.8072791,0.21272665
-2.3704393,0.30466148,0.24098793,0.2561656,-1.475351,0.5179096,0.3332782,-1.9393113,0.7552934,1.7190413,-1.2615654,-0.50244755,-0.3460066,0.7347335,0.55037564,0.09741518,-0.7282214,1.038103,0.66979057,0.42719397,0.7301052,0.462629,0.049410984,0.04299194
0.1602859,-0.17529285,0.5375143,0.5667695,0.43525988,0.14582637,-2.533079,-1.0579237,0.70720816,0.37319982,-0.8999901,0.023587197,1.1500269,-1.7867777,0.25295597,-2.0403423,0.6380478,0.9349584,0.696632,-0.17944044,-1.190303,-0.5934566,0.4746265,1.0794281
-0.33607894,1.2544215,1.1532177,1.241814,1.9592113,-1.1931014,-0.5394323,-1.4227848,1.1391736,1.3937405,0.390497,-0.3432109,-0.639443,1.4876518,0.8532743,-0.69754195,0.07177496,0.49371925,-0.45599467,-1.2714372,-0.40456557,0.5226676,-1.0905004,-0.26940858
1.5079373,-1.213111,-0.58913714,-2.4916306,-0.8253821,0.14440836,0.48402154,0.28155735,0.55878717,-1.1311582,0.3088593,1.4512734,-1.4728464,-1.294999,0.87882715,-0.21539727,-1.0445228,0.3473239,-1.7499589,-0.044604883,-0.2668536,0.36660466,-0.033848763,0.2762851
0.48332864,1.2757213,0.73682,-0.9094419,-1.5337648,-0.8816686,1.1686063,-1.6574978,0.87130564,0.070963465,-1.4387397,-0.6109754,-0.22785622,-0.56293935,0.4507718,-0.97296095,0.11810744,0.40742248,1.3599637,-0.32455194,-0.22518562,-0.8253052,-1.261255,0.6283728
-0.21646096,-2.0982149,0.25437742,0.6515575,0.70561594,0.06468706,-0.114404544,1.6204163,-0.18643668,-0.15701033,-1.2920175,1.0373425,0.9139087,0.5898086,-1.0932229,-0.35157233,0.676813,1.6323353,-0.2792492,-0.32322216,-1.2860746,1.0089009,1.6492238,-0.48789424
1.367507,-0.1994519,-0.18449682,-0.8937978,-0.9576699,-1.244378,0.59640795,2.3280718,-0.5784546,-1.9499097,-0.23337503,-0.696487,-0.20979115,0.7872034,0.7035455,-0.3367567,1.9604999,0.6679708,-1.374983,0.0029679295,0.33806363,0.42501628,1.9033186,-0.0991197
0.19976534,-0.72417325,1.3291961,-0.49738616,-1.7221726,0.28974098,-1.5440282,-0.17228948,-1.2468204,-0.69065857,0.033697538,-2.3204386,1.1444559,0.18637948,1.1435913,1.2343237,2.0831418,2.9842706,1.8997653,0.7361398,-0.8664789,1.4911199,-1.4819556,1.0457273
0.452245,0.72076917,1.1224333,0.42998818,-1.6077147,-0.06494955,-2.047359,-0.50249696,-0.45949137,-0.36396492,-0.7599643,0.5548161,0.4972366,-0.50864947,-0.37155014,1.0252728,0.8814371,0.18594056,0.23135518,1.5526001,0.04993043,0.511538,-0.13670106,-1.8439953
-1.2384131,-0.72497255,-1.3491876,0.18617833,-0.77310854,0.45471632,0.8810483,0.31747663,0.086483516,-0.6986381,0.45933762,-0.7251865,-0.68881303,-0.028900668,1.284251,-1.0291963,-0.8477027,0.32627448,-0.12423959,-1.7129287,-0.79762703,1.0803866,-0.82794815,-0.92915547
1.2936778,-0.62323195,0.08313367,-0.9435805,0.2764998,-1.0775615,-1.1426107,0.2513349,0.20681262,-0.0050937384,0.6074868,1.6234994,0.28112736,-1.2185187,0.124243334,0.70417833,0.55094594,-0.21860468,0.63457257,-0.9925663,0.20448224,-0.4046311,-1.3513193,-1.086017
-1.413659,-1.1270136,0.87558234,1.15456,-0.9076367,1.9677471,-0.21086976,1.2957714,0.73684436,-0.051905323,-0.6955632,0.42050335,-1.47349,1.2933543,0.048587773,-1.5308874,-1.7237146,-1.090105,0.14848997,-0.058866177,0.672944,-0.39072394,1.3618792,-1.5198569
-0.7626918,0.67271006,-0.9011002,0.32565573,-0.37508604,1.2591662,0.9267993,-0.6652168,0.33152828,0.34623808,0.48523003,-1.4814606,-0.9742914,0.6449738,-0.67842674,1.2512095,0.8038823,0.30800262,0.048044987,1.8310525,0.16307133,0.7125565,-0.57542676,-0.9705131
0.62689114,0.35693944,0.13979673,1.2213919,-0.111826256,-2.1173496,0.36438537,1.8516902,0.18752691,-0.05094827,1.0341367,0.6540431,-2.1628034,-0.32113025,0.6254562,-0.5549124,0.7471506,-0.90834963,-0.6864056,-0.44139168,-2.719574,0.5291277,0.902463,0.2538317
-0.021684108,-1.4870044,-0.39711934,-0.123199016,0.37193358,1.0722048,0.062719285,0.8869626,-0.00022303846,0.062685095,1.0590369,0.70630854,-1.2439038,-0.2774006,0.29911035,-1.3462594,-0.43664977,0.36272913,1.0144236,-1.4639254,-0.4640873,2.2995331,1.7304348,2.2659216
1.6191927,1.4610581,0.5931546,0.1486857,0.9742985,-0.71511227,-0.611176,0.9634233,-0.67768556,1.1654544,-0.22385049,-0.4524486,-0.6062095,0.45101333,0.59253556,-0.58907074,-0.44198272,-0.6703185,-1.3753135,-2.427376,-0.8071221,0.13521114,0.92808145,0.66758883
1.2579969,1.109328,0.3648641,0.2887717,-0.1408183,1.5449127,0.96590346,-0.1253683,0.81383294,-0.18351114,0.14900169,0.5929994,-0.17084974,-0.3181875,-0.1894349,2.5051246,-0.7048915,-0.83947575,-0.65026903,-1.083431,-0.0574748,-1.2376304,-1.3592435,0.11981561
-0.7164679,-0.6944618,-1.5154194,-0.0030638035,-0.3422377,1.8935618,0.41075116,0.15956324,-0.050295107,-0.11940824,0.55342203,0.26796046,0.23848698,-0.55380285,0.44322023,-0.5450959,-0.8206778,-0.7193261,1.046103,0.4907923,-0.29313606,-1.1282294,-0.08655913,2.2408006
0.025664415,-1.4291301,1.6354821,-0.50259084,-1.7980651,-2.15113,1.1217563,0.9032681,-1.4690268,-1.0134417,0.038052455,-2.1138809,-1.5103304,0.2535116,-1.3432806,-0.3195432,0.14920123,-0.15022612,1.2486911,0.92584175,-0.025176674,0.014183313,0.63849884,0.22765964
0.29005414,0.15219325,0.2150361,2.7272856,0.18815508,-0.5141066,0.013179274,-0.5543802,0.79207724,0.247384,0.4043382,-0.2414198,0.25472483,0.042074263,0.055063363,0.6811898,-0.37522087,0.071043715,1.150337,-0.8172691,0.06290736,-0.15820001,0.7162911,-1.7613972
-0.12561159,0.6778815,0.6384265,0.48366532,-2.705636,0.051630456,-0.13669236,-1.5098753,-1.574245,-1.3127428,-1.1522949,-1.1662989,2.0341203,1.565665,0.076647654,-0.63287616,1.1700268,-0.8686708,-0.5939023,1.4421742,-0.57595754,0.1407273,0.5913526,-0.24436316
-0.37833565,0.81079024,0.5481573,-0.9057845,0.19167621,0.59953785,-0.28321895,0.12326915,0.41636184,1.4466695,0.09121626,1.1825972,0.24407832,0.5900009,-0.90492636,-0.58641607,-1.333219,1.4704437,0.7701823,-2.3001006,0.17968702,-0.1442941,-1.4568257,-0.75772554
0.04231008,-1.2341473,1.4448297,1.1200993,-0.37068546,-0.12166076,0.03763797,1.4905941,0.66036546,-0.21517608,-0.28584212,-0.896469,0.8367543,-0.13994806,1.5376917,-0.93721634,0.78963053,-0.8657531,1.7346635,-0.100099325,-1.3783176,-1.2146854,0.0014082482,-1.0643904
