0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.078761995,-0.5309028,0.4767366,-0.5904493,0.700802,1.5013881,1.9347793,-0.07550112,-0.12571545,2.4015372,0.053599596,-0.46442872,0.13449611,-0.7825965,0.039312188,0.0850445,1.282803,0.24568656,-0.68182266,-0.091239855,-1.4021846,-2.570362,-0.048031047,1.1068169
-0.88055056,1.9880044,0.66137516,-1.3532815,0.62720203,1.6529363,1.1151295,0.3599151,0.18980636,2.0405562,-1.4612707,1.1431817,0.2925491,-1.3484347,1.4487883,-0.07845758,-0.26608905,1.3365113,-0.1793875,-1.0163592,-0.68725747,0.5476786,0.38948184,0.6526804
-0.2530877,-0.55653244,-0.5918337,0.5398273,1.2218009,-0.21159165,-0.6293927,1.1242483,0.89371556,1.915023,1.1817611,0.057306,0.3627614,0.8436886,0.8128198,0.24492964,-0.42809317,1.5990759,0.14498001,-0.24620254,0.058312275,-0.86818296,0.3840596,0.1201776
0.46411818,0.34560633,1.4358565,0.030684453,1.8703731,0.8409906,-0.23334232,0.49034637,1.5594108,2.0681388,0.3145275,2.6187577,0.54814255,-0.7354467,0.1492337,-2.0601785,0.37869784,-0.6642043,0.65716904,2.4543765,-1.5396158,0.21451432,-1.2533941,1.0938771
0.9793962,1.080186,0.3580749,-0.022485405,-0.20848036,-1.3274246,0.418009,0.5207581,-0.26484704,-1.2292212,1.2031269,0.5594235,0.07916539,-1.1568706,-1.7387614,0.31382707,-1.0048888,-0.27644536,-0.2964837,0.3532735,0.06741907,0.58296686,-0.71981084,-0.15562342
0.6002674,-2.2626812,1.6469223,0.18522435,-0.49093246,-0.4246863,-1.0965313,1.7238723,-0.5985645,1.5199089,-1.4058038,0.3473708,0.04611917,0.5416828,0.3604299,-2.2861614,0.46653455,-0.21507938,0.28585255,-0.86647636,1.6331125,-0.27161697,-1.064706,0.13677077
0.31944612,1.7372773,0.81331855,0.6093885,-0.081464,-0.36912686,-0.2774703,-0.39770937,1.5531926,-2.0249457,0.44492534,-1.2564145,1.0590115,-2.1293197,-1.7651299,0.69782513,0.30668586,-2.2686543,1.1187205,0.28938565,0.4700928,-0.49117193,-0.5486679,-0.43876466
-1.0686195,-0.22802198,-1.278144,-1.3460021,0.08405725,-0.59555703,-1.1636206,-1.6967373,0.18886396,0.6477948,-0.7752763,-1.004862,0.8604824,-0.1765639,-0.012449342,-0.1796383,1.1401073,-0.19635569,0.30913728,1.2113383,0.17833295,0.4156099,0.2845944,-0.26647672
-0.10819882,0.56452274,-1.0644432,0.45508236,-0.556672,0.6806445,-0.0015945947,-0.3314113,-0.27409998,-0.46086586,1.1614971,0.3065081,0.76586056,2.8406687,1.1621141,-0.94600147,-0.30783978,1.0751132,0.33276284,1.1651211,-0.6050772,-0.19849603,-1.8072791,0.19669494
-2.3704393,0.30466148,0.28390452,0.2561656,-1.475351,0.5179096,0.3332782,-1.9393113,0.7329486,1.7190413,-1.2508707,-0.50244755,-0.3460066,0.6416967,0.55037564,-0.028244691,-0.7282214,1.038103,0.66979057,0.42719397,0.7301052,0.462629,0.049410984,0.04299194
0.1602859,-0.17529285,0.5375143,0.5652915,0.49734652,0.14582637,-2.533079,-1.0579237,0.70720816,0.37319982,-0.8999901,0.023587197,1.1279068,-1.7867777,0.25295597,-2.0993009,0.6380478,0.94528383,0.696632,-0.17944044,-1.190303,-0.5934566,0.4746265,1.106137
-0.33607894,1.1346892,1.1532177,1.241814,1.9592113,-1.1931014,-0.5394323,-1.4227848,1.1391736,1.4618556,0.390497,-0.3432109,-0.639443,1.4876518,0.8532743,-0.69754195,0.08912873,0.3721723,-0.36497065,-1.2714372,-0.40456557,0.5226676,-1.0650098,-0.26940858
