0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-0.47008392,0.40602353,-1.2998168,0.027280351,-0.39408243,-1.3382397,0.4987568,-1.50663,0.3043305,0.577226,1.1089333,0.1358568,1.1375508,0.13029268,0.47963452,-0.47682914,-1.408467,0.73481095,0.9635132,-1.6151717,-0.9469678,0.014358753,0.45992944,1.3035532,-0.12823799,-0.96688807,1.7893738,-0.61214846,-0.7734728,1.6202233,-1.8354727,-0.30437994
-0.07352722,1.5635157,1.449494,0.12533456,-1.3909677,0.81035346,-0.50841033,0.60518914,-1.0861342,-0.72025007,0.082171015,-1.9123989,0.07831156,0.33872783,-1.0638974,-0.3357205,1.8897046,0.44320837,-0.26187232,0.85125244,-0.14825459,-0.61763114,0.16444865,-0.22389904,-0.24085273,-1.6960658,-1.3769572,0.38293737,0.55936545,0.28091064,0.69973123,-1.4764338
-1.9933338,1.6594934,2.1250658,-0.1281121,1.09148,2.385637,-0.7891075,0.08041458,-0.5783374,-1.7783009,-1.0549831,0.53431684,0.18951643,-1.1109152,0.83710283,0.104874894,0.25825384,0.6103804,0.8341733,0.3966996,-1.670877,-1.6006169,1.3389757,2.3267038,0.7519876,0.33118495,-0.8313479,0.19735521,-1.2177615,-0.031340364,-1.8291156,-0.99162424
0.97736466,0.8846002,-0.05996628,-0.77039695,-0.46444607,-0.791517,0.6284668,0.09008578,0.010482784,-0.5398705,-0.39383593,0.8297279,-1.806953,0.10131885,0.93076086,-2.3884616,0.13660358,0.20528314,0.87787753,-0.24335785,-1.8504964,0.9434057,-0.75823236,0.92868483,-0.8810694,-0.62631077,-0.16884512,-2.3007975,-0.5737379,-0.60336417,0.6630041,-0.74998593
-0.07915169,1.2698427,-0.5211983,-1.6108462,0.07432078,1.630487,-1.1844964,0.6337083,-0.09997414,-0.26023853,1.5930866,-1.612866,0.084654406,0.26541433,-0.16275617,-0.4192645,-0.54843295,-1.103369,0.4110697,-0.7225518,0.1035772,0.43111408,-1.4424002,-0.380725,-1.2876267,1.4323764,0.10494751,-0.26650557,-1.6902887,-1.7579563,0.6974955,2.0344036
-0.15528306,-0.41729513,-0.19264577,0.04184133,0.60572463,-3.7733135,-0.06662478,-1.44416,-0.56635875,1.6539391,-0.18291618,-1.9839121,0.5383539,-0.2285427,0.7235397,-1.1922444,-0.70882195,-1.3787326,0.7936899,0.3311135,-1.3473538,-0.2770505,-1.0178876,0.6470414,-1.1238301,0.23296563,1.5029227,1.0603399,-0.07766203,-1.2305602,0.81465846,-0.14410132
1.5095574,0.01969207,-1.1446091,-1.1153239,0.8719393,0.037091464,1.8663212,0.18369105,0.0011185821,0.8232768,-0.47338128,-0.9249409,-1.1189688,-0.20055331,-0.11016846,-0.9212215,0.3738876,0.0045754835,0.93527985,0.47005382,-0.38393807,-0.23092182,0.277907,-0.31722137,0.61600184,-0.034855444,1.3072803,-1.1243618,0.22855203,0.99657065,0.4557682,0.5010877
-0.5354391,1.7520068,-0.25995013,-0.06719533,0.38433844,0.80669314,0.16503857,-0.42973614,-0.25234315,0.8771771,0.34061593,-1.2041556,2.1065974,-0.31871378,-0.17758754,1.1147195,0.3626803,-1.4231695,0.08941361,0.3207258,-0.40181583,-1.8415066,-2.5443301,0.14415154,0.57941693,-1.1928031,0.034883056,0.56816703,0.83895,0.6983646,-0.9067696,-0.29540253
0.27877784,-0.8735904,-0.34422916,-0.0016461927,-2.1935494,-0.53894526,0.37088817,0.75576395,-2.6073873,1.5316721,1.1780725,0.45685259,0.6770769,0.5192417,-0.8365174,-1.4702141,-0.4591025,0.6922194,-0.21575947,1.4936074,-1.022175,-0.43785036,-0.66741633,-0.1605681,0.23276556,0.50094247,0.57728726,-0.27031037,1.227498,2.0319276,1.2731873,0.08372004
1.6467013,-0.64462537,-0.05721143,0.9867476,-0.32595235,-0.6791724,-2.1171818,0.5865177,1.2995927,-1.3272337,0.8269008,-0.5055288,-1.0213791,1.2269888,-0.91197854,-0.42833072,1.2758931,-0.96380043,0.3959586,0.5123343,0.87725544,0.9151226,-0.100399986,1.3232664,-3.253531,0.6071437,1.1785244,-0.53718597,1.0223944,0.17434478,0.7426434,-1.9611174
