0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.078761995,-0.5309028,0.4767366,-0.68664205,0.74886984,1.5657777,1.9686635,-0.07550112,-0.12571545,2.4015372,0.053599596,-0.49422866,0.15502897,-0.7825965,0.039312188,0.0850445,1.282803,0.24568656,-0.68182266,-0.091239855,-1.4021846,-2.570362,-0.048031047,1.1068169
-0.88055056,1.9880044,0.66137516,-1.3532815,0.62720203,1.6529363,1.1151295,0.3599151,0.18980636,2.0405562,-1.3730983,1.1431817,0.35383406,-1.4572023,1.3987879,-0.07845758,-0.18924916,1.3365113,-0.1793875,-0.91784126,-0.6644125,0.49176908,0.38948184,0.6526804
-0.2530877,-0.55614066,-0.5918337,0.5398273,1.2218009,-0.21159165,-0.6293927,1.1460549,0.86514115,1.915023,1.1817611,0.057306,0.3627614,0.85680604,0.8128198,0.24492964,-0.42809317,1.5990759,0.22306877,-0.20591429,0.018557278,-0.86818296,0.3840596,0.1201776
0.3596021,0.34560633,1.4358565,0.030684453,1.8703731,0.8409906,-0.23334232,0.43483967,1.6614187,2.0681388,0.3145275,2.6187577,0.54814255,-0.7354467,0.1492337,-1.99483,0.4317456,-0.6642043,0.65716904,2.4543765,-1.5396158,0.20543234,-1.2533941,1.1162103
0.9793962,1.080186,0.3580749,-0.114358366,-0.08316406,-1.3274246,0.46043083,0.5207581,-0.26484704,-1.2292212,1.2031269,0.5594235,0.07916539,-1.1393257,-1.7387614,0.31382707,-1.0522926,-0.31633934,-0.29633537,0.23693067,0.06741907,0.58296686,-0.71981084,-0.15562342
0.69928104,-2.2626812,1.6469223,0.18522435,-0.49093246,-0.4246863,-1.0965313,1.8534303,-0.5985645,1.5199089,-1.4058038,0.43606955,0.021515753,0.5416828,0.3604299,-2.3709197,0.46653455,-0.21507938,0.26394063,-0.88378394,1.6331125,-0.27161697,-1.064706,0.13677077
0.20781507,1.7372773,0.8742801,0.6093885,-0.1053842,-0.36912686,-0.27202034,-0.35661146,1.5531926,-2.0249457,0.44492534,-1.227915,1.0590115,-2.1293197,-1.7651299,0.69782513,0.27760667,-2.2781596,1.1187205,0.43247977,0.44673908,-0.49117193,-0.5486679,-0.43876466
-1.0686195,-0.22802198,-1.278144,-1.3460021,0.081986584,-0.59555703,-1.1636206,-1.659945,0.1890648,0.63346577,-0.7874895,-0.98368824,0.85193694,-0.1765639,-0.012449342,-0.1796383,1.1401073,-0.19635569,0.26954663,1.2113383,0.17833295,0.4156099,0.28609115,-0.28503436
-0.10819882,0.56452274,-1.0644432,0.45508236,-0.63880605,0.6806445,-0.0015945947,-0.3314113,-0.27409998,-0.46086586,1.1614971,0.3065081,0.76586056,2.8406687,1.1621141,-1.043031,-0.30317003,1.0751132,0.33276284,1.1651211,-0.6050772,-0.16190965,-1.8072791,0.21272665
-2.3704393,0.30466148,0.34380668,0.2561656,-1.475351,0.5179096,0.3332782,-1.9393113,0.7552934,1.7256192,-1.2508707,-0.50244755,-0.3460066,0.6416967,0.563488,-0.028244691,-0.7282214,1.038103,0.66979057,0.42719397,0.7301052,0.462629,0.086416304,0.04299194
