0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.078761995,-0.5309028,0.4767366,-0.5904493,0.700802,1.5013881,1.9721652,-0.045225427,-0.12571545,2.4182029,0.053599596,-0.46442872,0.15502897,-0.7825965,0.039312188,0.0850445,1.282803,0.24568656,-0.68182266,-0.091239855,-1.4021846,-2.570362,-0.048031047,1.142235
-0.967595,1.9880044,0.75270116,-1.3532815,0.62720203,1.6529363,1.1151295,0.3599151,0.18980636,2.0648792,-1.4612707,1.1431817,0.35383406,-1.3484347,1.4487883,-0.07845758,-0.26608905,1.3365113,-0.1793875,-1.0163592,-0.68725747,0.5476786,0.38948184,0.6526804
-0.24963826,-0.55653244,-0.5918337,0.5398273,1.2218009,-0.21159165,-0.6293927,1.0949934,0.97024244,1.915023,1.1930176,0.020025466,0.3627614,0.8436886,0.8128198,0.24492964,-0.42809317,1.5038284,0.14498001,-0.20591429,0.02244057,-0.8350176,0.3840596,0.08255947
0.46411818,0.3665595,1.4358565,0.030684453,1.8715812,0.8409906,-0.23334232,0.43483967,1.6614187,2.0886774,0.32929903,2.6187577,0.54814255,-0.7354467,0.1492337,-2.0601785,0.4207938,-0.7521229,0.65716904,2.4670472,-1.5396158,0.20543234,-1.2533941,1.0938771
0.9793962,1.080186,0.42274296,-0.114358366,-0.14128885,-1.2956806,0.46043083,0.5207581,-0.26484704,-1.2292212,1.2031269,0.5594235,0.05223228,-1.1568706,-1.7387614,0.31382707,-1.0522926,-0.35033762,-0.2964837,0.23693067,0.06741907,0.58296686,-0.71981084,-0.15562342
0.6002674,-2.2626812,1.6469223,0.18522435,-0.49093246,-0.50576067,-1.1382446,1.8229612,-0.5985645,1.4769295,-1.4058038,0.3473708,0.060287215,0.54426855,0.3604299,-2.3709197,0.46653455,-0.34580773,0.28585255,-0.86647636,1.6331125,-0.27161697,-1.064706,0.13677077
0.20781507,1.7372773,0.81331855,0.6093885,-0.051140748,-0.36912686,-0.2774703,-0.39770937,1.506123,-2.0249457,0.44492534,-1.227915,1.0057036,-2.091839,-1.7651299,0.69782513,0.30668586,-2.2686543,1.1187205,0.28938565,0.6216269,-0.49117193,-0.5486612,-0.43876466
-1.0686195,-0.22802198,-1.3909903,-1.3460021,0.08405725,-0.64284045,-1.1636206,-1.6967373,0.20530637,0.6477948,-0.7752763,-1.004862,0.85193694,-0.1765639,-0.012449342,-0.1796383,1.1401073,-0.19635569,0.30913728,1.2113383,0.17833295,0.4156099,0.3714433,-0.26647672
-0.013910777,0.56452274,-1.0644432,0.45508236,-0.63880605,0.6095165,-0.0015945947,-0.3314113,-0.19438167,-0.47090808,1.1614971,0.3065081,0.76586056,2.8406687,1.1621141,-1.0654205,-0.30783978,1.0751132,0.33276284,1.1651211,-0.6050772,-0.16190965,-1.8072791,0.19669494
-2.3704393,0.30466148,0.28390452,0.21938746,-1.475351,0.5179096,0.3332782,-1.9041816,0.7552934,1.7190413,-1.2615654,-0.50244755,-0.33721444,0.6416967,0.55037564,0.09741518,-0.7282214,1.038103,0.66979057,0.42719397,0.7301052,0.46534058,0.049410984,-0.02019127
0.1602859,-0.17529285,0.5375143,0.5667695,0.43525988,0.19830015,-2.533079,-1.0579237,0.70720816,0.37319982,-0.8999901,0.023587197,1.1279068,-1.7867777,0.25295597,-2.0993009,0.6380478,0.9045069,0.696632,-0.17944044,-1.190303,-0.5829421,0.4746265,1.106137
-0.33607894,1.1346892,1.1532177,1.241814,1.9592113,-1.1931014,-0.5394323,-1.4227848,1.1391736,1.3937405,0.390497,-0.3432109,-0.639443,1.4097927,0.8532743,-0.69754195,0.07177496,0.3721723,-0.45599467,-1.2714372,-0.4730612,0.5226676,-1.0650098,-0.26940858
1.5079373,-1.213111,-0.58913714,-2.5014448,-0.8253821,0.14440836,0.48402154,0.28155735,0.55878717,-1.1311582,0.3088593,1.3995655,-1.4728464,-1.3557678,0.87882715,-0.21539727,-1.0445228,0.41765857,-1.7499589,-0.044604883,-0.2668536,0.3594315,-0.033848763,0.2523415
0.48332864,1.2353911,0.73682,-0.9094419,-1.5337648,-0.8816686,1.1511436,-1.7488708,0.87130564,0.070963465,-1.4387397,-0.6109754,-0.22785622,-0.56293935,0.4507718,-0.97296095,0.18052298,0.37622172,1.3599637,-0.32455194,-0.2669816,-0.8216784,-1.2999777,0.6283728
-0.21646096,-2.0982149,0.25437742,0.6515575,0.7371948,0.06468706,-0.114404544,1.6204163,-0.18643668,-0.15701033,-1.2920175,1.0373425,0.9139087,0.5898086,-1.0642459,-0.35157233,0.676813,1.6323353,-0.4331441,-0.32322216,-1.2860746,1.0711,1.6492238,-0.48789424
1.367507,-0.1994519,-0.18449682,-0.8937978,-0.9576699,-1.244378,0.59640795,2.3334086,-0.59882873,-1.9499097,-0.23337503,-0.696487,-0.20979115,0.6977731,0.72816265,-0.3367567,1.9604999,0.6679708,-1.374983,0.015776157,0.33806363,0.42501628,1.9033186,-0.0991197
0.19976534,-0.77324915,1.3471278,-0.49738616,-1.7221726,0.28974098,-1.5440282,-0.17228948,-1.2468204,-0.69065857,0.033697538,-2.1907678,1.1444559,0.18637948,1.1435913,1.2343237,2.0412693,3.0407827,1.974456,0.7361398,-0.8664789,1.4911199,-1.4321065,1.0244823
0.452245,0.72076917,1.0393256,0.39689803,-1.6077147,-0.06494955,-2.047359,-0.50249696,-0.45949137,-0.36396492,-0.8149084,0.41103205,0.5743531,-0.50864947,-0.37155014,1.0252728,0.8814371,0.18594056,0.23135518,1.4989345,0.118057765,0.511538,-0.13670106,-1.8688056
-1.3785431,-0.72497255,-1.3491876,0.18617833,-0.77310854,0.45471632,0.8810483,0.31747663,0.086483516,-0.6986381,0.45933762,-0.7251865,-0.68881303,0.053708933,1.2228317,-1.0291963,-0.8477027,0.3021295,-0.15522608,-1.7608681,-0.79762703,1.1159816,-0.82794815,-0.92915547
1.3739651,-0.66136765,0.08313367,-0.99792415,0.37309527,-1.0775615,-1.2430054,0.31629205,0.20681262,-0.0050937384,0.6074868,1.6234994,0.2315978,-1.2185187,0.124243334,0.7058923,0.5632224,-0.19546111,0.6753209,-0.9925663,0.20448224,-0.4046311,-1.3513193,-1.086017
-1.413659,-1.1270136,0.87558234,1.1826987,-1.0857476,1.9677471,-0.21086976,1.2957714,0.73684436,-0.051905323,-0.76035035,0.4425241,-1.5499202,1.2933543,0.048587773,-1.5308874,-1.7237146,-1.0698352,0.14848997,-0.058866177,0.672944,-0.39072394,1.3250782,-1.4684583
-0.7626918,0.67271006,-0.9011002,0.32565573,-0.37508604,1.2449011,0.9267993,-0.6652168,0.33152828,0.37602392,0.48523003,-1.4814606,-0.9101043,0.6449738,-0.67842674,1.2512095,0.8038823,0.30800262,0.048044987,1.8310525,0.16307133,0.57398987,-0.57542676,-0.9705131
0.62689114,0.35693944,0.13979673,1.2213919,-0.10047886,-2.11582,0.36438537,1.8516902,0.035620965,-0.025058448,1.1067624,0.6540431,-2.1628034,-0.33941197,0.6254562,-0.5549124,0.7471506,-0.90834963,-0.6864056,-0.44139168,-2.719574,0.5291277,0.902463,0.2538317
-0.021684108,-1.4870044,-0.39711934,-0.123199016,0.37193358,1.0722048,0.062719285,0.8869626,-0.00022303846,0.062685095,1.0590369,0.70630854,-1.2439038,-0.2774006,0.29911035,-1.3462594,-0.43664977,0.38122326,1.0144236,-1.4526082,-0.4640873,2.2995331,1.8079513,2.282587
1.6191927,1.4610581,0.5931546,0.1486857,1.0902845,-0.71511227,-0.611176,0.9634233,-0.68983585,1.1654544,-0.22385049,-0.4524486,-0.6062095,0.45101333,0.59253556,-0.5966363,-0.38288468,-0.6531707,-1.4584417,-2.4750543,-0.8071221,0.13521114,0.92808145,0.57196224
1.2579969,1.109328,0.3250515,0.2887717,-0.1408183,1.5449127,0.96590346,-0.10624268,0.81383294,-0.18351114,0.14900169,0.5929994,-0.17084974,-0.32940748,-0.29365164,2.5051246,-0.7048915,-0.8069705,-0.65026903,-1.0342479,-0.0574748,-1.2376304,-1.3592435,0.11981561
-0.7164679,-0.6944618,-1.5154194,-0.0030638035,-0.3422377,1.8203677,0.41075116,0.15956324,-0.06725297,-0.11940824,0.55342203,0.26796046,0.23848698,-0.5588565,0.44322023,-0.5450959,-0.8206778,-0.75998026,1.046103,0.4907923,-0.29313606,-1.1759659,-0.08655913,2.2408006
0.025664415,-1.4349899,1.6354821,-0.5656577,-1.7980651,-2.15113,1.1217563,1.0010972,-1.4690268,-1.0134417,0.05367121,-2.0672379,-1.5103304,0.2535116,-1.3165926,-0.3195432,0.14920123,-0.15022612,1.2486911,0.92584175,-0.025176674,0.014183313,0.56830555,0.22765964
0.29005414,0.15219325,0.2150361,2.7272856,0.18815508,-0.5141066,0.013179274,-0.5543802,0.79207724,0.23216867,0.45727372,-0.2414198,0.25472483,0.042074263,0.06682311,0.6811898,-0.37522087,0.064522274,1.150337,-0.8172691,0.15270503,-0.15820001,0.7162911,-1.7373431
-0.12561159,0.65912414,0.6384265,0.48366532,-2.7516704,0.051630456,-0.13669236,-1.5098753,-1.574245,-1.2707493,-1.1522949,-1.1662989,2.1342034,1.565665,0.1416929,-0.63287616,1.1700268,-0.8686708,-0.5939023,1.4811969,-0.57595754,0.1407273,0.5913526,-0.25389376
-0.37833565,0.81079024,0.5481573,-0.9057845,0.19167621,0.59953785,-0.28321895,0.07191275,0.41441685,1.4466695,0.1424486,1.1029378,0.24407832,0.70225334,-0.93538463,-0.58641607,-1.333219,1.445653,0.7701823,-2.3001006,0.11222418,-0.1442941,-1.5463352,-0.6715223
0.04231008,-1.1969149,1.4561387,1.1200993,-0.37068546,-0.09129774,0.03763797,1.4905941,0.66036546,-0.21517608,-0.28584212,-0.896469,0.8367543,-0.13994806,1.5376917,-0.93721634,0.78963053,-0.8657531,1.7346635,-0.100099325,-1.3783176,-1.2146854,0.0014082482,-1.0643904
