0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.13862658,-0.5309028,0.4767366,-0.68664205,0.75807405,1.5889418,2.0113108,-0.04495456,-0.12571545,2.4182029,0.053599596,-0.43026587,0.15502897,-0.7825965,0.039312188,0.0850445,1.282803,0.24568656,-0.68182266,-0.114433706,-1.3430713,-2.570362,-0.06211813,1.1128772
-0.967595,1.9556465,0.66137516,-1.3532815,0.62720203,1.6610618,1.1250608,0.3599151,0.08743338,2.0648792,-1.2885704,1.1431817,0.35383406,-1.3484347,1.4487883,-0.10309145,-0.26608905,1.312302,-0.1793875,-0.91784126,-0.68725747,0.5476786,0.38948184,0.6526804
-0.26781958,-0.61086816,-0.5918337,0.534232,1.2218009,-0.21159165,-0.6293927,1.0949934,0.89371556,1.915023,1.1817611,0.045185514,0.3627614,0.8436886,0.8128198,0.24492964,-0.42809317,1.5071142,0.0074495524,-0.20591429,0.018557278,-0.86818296,0.3840596,0.08255947
0.3304994,0.34560633,1.4243437,0.030684453,1.8703731,0.8409906,-0.20442997,0.43483967,1.6614187,2.0681388,0.3145275,2.6187577,0.50879467,-0.7354467,0.16677296,-2.0601785,0.4207938,-0.71765864,0.65716904,2.4543765,-1.5396158,0.21451432,-1.2533941,1.0938771
0.9500928,1.1410784,0.3580749,-0.114358366,-0.09372183,-1.4032145,0.53213465,0.5207581,-0.26484704,-1.2292212,1.2031269,0.5594235,0.07916539,-1.1568706,-1.7387614,0.30160156,-1.0522926,-0.34556067,-0.22720733,0.23693067,0.06741907,0.58296686,-0.71981084,-0.15562342
0.69928104,-2.2626812,1.6469223,0.15583913,-0.4581201,-0.50576067,-1.1458639,1.7238723,-0.5985645,1.4613297,-1.4058038,0.3473708,-0.024449334,0.57317764,0.3604299,-2.3709197,0.4339304,-0.34580773,0.28585255,-0.88378394,1.6379063,-0.27161697,-1.064706,0.13677077
0.31944612,1.7372773,0.8605384,0.6093885,-0.21320793,-0.28687638,-0.27202034,-0.39770937,1.5531926,-2.0249457,0.44492534,-1.227915,1.0590115,-2.1664999,-1.8620366,0.69782513,0.30668586,-2.237375,1.1325716,0.28938565,0.6216269,-0.49117193,-0.5486679,-0.43876466
-1.0686195,-0.22802198,-1.3909903,-1.3460021,0.081986584,-0.59657437,-1.2240871,-1.659945,0.20530637,0.7152553,-0.7752763,-0.99098945,0.8707237,-0.12283342,-0.012449342,-0.1796383,1.0626632,-0.18909305,0.30913728,1.2113383,0.17833295,0.4156099,0.28609115,-0.26647672
-0.013910777,0.56452274,-1.0644432,0.48793572,-0.556672,0.6095165,-0.0015945947,-0.3011085,-0.27409998,-0.47090808,1.0600184,0.30300224,0.76586056,2.8406687,1.1621141,-0.90038294,-0.30783978,1.0751132,0.33276284,1.1651211,-0.6050772,-0.22047101,-1.7372496,0.19669494
-2.440278,0.30466148,0.27991152,0.2561656,-1.475351,0.5179096,0.3332782,-1.9398971,0.7552934,1.7190413,-1.2615654,-0.5218165,-0.33140722,0.6416967,0.563488,-0.028244691,-0.7282214,1.038103,0.71377325,0.42719397,0.7301052,0.462629,0.022765668,-0.07596153
0.1602859,-0.17529285,0.54734737,0.5667695,0.43525988,0.14582637,-2.5049777,-1.0579237,0.68146384,0.3421752,-0.9233218,-0.040697232,1.1279068,-1.761431,0.2304724,-2.0403423,0.6380478,0.94528383,0.696632,-0.17944044,-1.1313546,-0.58548915,0.4746265,1.0013113
