0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.078761995,-0.5309028,0.4767366,-0.68664205,0.74886984,1.5013881,1.9721652,-0.07550112,-0.12571545,2.4182029,0.053599596,-0.49422866,0.15502897,-0.7825965,0.039312188,0.0850445,1.282803,0.24568656,-0.68182266,-0.091239855,-1.4021846,-2.570362,-0.048031047,1.1068169
-0.967595,1.9880044,0.66137516,-1.3532815,0.62720203,1.6529363,1.1151295,0.3599151,0.18980636,2.0648792,-1.3730983,1.1431817,0.35383406,-1.4572023,1.4487883,-0.07845758,-0.26608905,1.3365113,-0.1793875,-1.0163592,-0.68725747,0.49176908,0.38948184,0.6526804
-0.24963826,-0.55653244,-0.5918337,0.5398273,1.246308,-0.11778038,-0.61006093,1.1460549,0.89371556,1.915023,1.1817611,0.057306,0.3627614,0.8436886,0.8128198,0.24492964,-0.42809317,1.5990759,0.22306877,-0.20591429,0.018557278,-0.86818296,0.3840596,0.08255947
0.46411818,0.3665595,1.4358565,0.101026684,1.8703731,0.8726375,-0.23334232,0.49034637,1.6614187,2.0886774,0.3145275,2.6187577,0.5536313,-0.7354467,0.1492337,-1.99483,0.4317456,-0.7521229,0.65716904,2.4670472,-1.5396158,0.20543234,-1.2533941,1.0938771
0.9793962,1.080186,0.3629543,-0.114358366,-0.08316406,-1.3274246,0.46043083,0.5207581,-0.26484704,-1.2292212,1.2031269,0.56916946,0.07916539,-1.1393257,-1.7387614,0.31382707,-1.0522926,-0.34556067,-0.2964837,0.23693067,0.06741907,0.58296686,-0.71981084,-0.15562342
0.6002674,-2.2626812,1.6469223,0.18522435,-0.49093246,-0.4246863,-1.0965313,1.7238723,-0.5985645,1.5199089,-1.4058038,0.43606955,0.021515753,0.5416828,0.3604299,-2.3709197,0.46653455,-0.14447492,0.28585255,-0.86647636,1.6331125,-0.2060509,-1.064706,0.13677077
0.31944612,1.7372773,0.81331855,0.6093885,-0.1053842,-0.36912686,-0.27202034,-0.39770937,1.5531926,-2.0304108,0.44492534,-1.227915,1.0590115,-2.091839,-1.7651299,0.69782513,0.25202885,-2.2686543,1.1187205,0.28938565,0.6216269,-0.49117193,-0.5486612,-0.43876466
-1.0686195,-0.22802198,-1.3909903,-1.3460021,0.08405725,-0.64284045,-1.2128501,-1.6967373,0.20530637,0.6477948,-0.7874895,-0.98368824,0.85193694,-0.1765639,-0.012449342,-0.1796383,1.1401073,-0.19276416,0.30913728,1.2113383,0.17833295,0.4156099,0.3714433,-0.26647672
-0.013910777,0.56452274,-1.0644432,0.45508236,-0.556672,0.6095165,-0.0015945947,-0.3314113,-0.27409998,-0.46086586,1.1614971,0.3065081,0.76586056,2.8406687,1.1621141,-1.043031,-0.30317003,1.0751132,0.33276284,1.1651211,-0.6050772,-0.16190965,-1.8072791,0.21272665
-2.3704393,0.30466148,0.28390452,0.2561656,-1.475351,0.5179096,0.3332782,-1.9398971,0.7552934,1.7190413,-1.2508707,-0.50244755,-0.3460066,0.6416967,0.55037564,0.09741518,-0.7282214,1.038103,0.66979057,0.42719397,0.7301052,0.46534058,0.049410984,0.04299194
0.1602859,-0.17529285,0.5375143,0.5667695,0.43525988,0.100223325,-2.533079,-1.0579237,0.70720816,0.37319982,-0.85673684,0.023587197,1.1500269,-1.7867777,0.2304724,-2.0403423,0.6380478,0.94528383,0.696632,-0.17944044,-1.1321534,-0.5934566,0.4746265,1.0794281
-0.3225987,1.1346892,1.1532177,1.241814,2.0177624,-1.1931014,-0.5394323,-1.4227848,1.1391736,1.3937405,0.3724798,-0.3432109,-0.639443,1.4876518,0.8532743,-0.69754195,0.07177496,0.5105441,-0.45599467,-1.2247607,-0.40456557,0.5226676,-1.0905004,-0.26940858
1.5079373,-1.2325416,-0.58913714,-2.5014448,-0.8253821,0.15892734,0.48402154,0.28155735,0.55878717,-1.1311582,0.3088593,1.3995655,-1.4728464,-1.3557678,0.87882715,-0.21539727,-1.0445228,0.3473239,-1.7499589,-0.044604883,-0.28552046,0.36660466,-0.033848763,0.2762851
0.5781783,1.2757213,0.73682,-0.9094419,-1.5337648,-0.8816686,1.142529,-1.7488708,0.87130564,0.070963465,-1.4899735,-0.6109754,-0.22785622,-0.56293935,0.4507718,-0.97296095,0.12368712,0.40742248,1.3599637,-0.32455194,-0.2669816,-0.77905434,-1.261255,0.6283728
-0.21646096,-2.0982149,0.25437742,0.6373128,0.70561594,0.06468706,-0.114404544,1.6204163,-0.18643668,-0.15701033,-1.2920175,1.0482877,0.9139087,0.5898086,-1.0642459,-0.35157233,0.63922065,1.6323353,-0.32515335,-0.32322216,-1.2860746,1.0711,1.6492238,-0.48789424
