0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-0.45481002,0.40602353,-1.2745812,0.027280351,-0.39408243,-1.3382397,0.4987568,-1.50663,0.3043305,0.577226,1.1089333,0.1788472,1.1785117,0.14576602,0.47963452,-0.47682914,-1.408467,0.73481095,0.9635132,-1.6151717,-0.9292733,0.014358753,0.36862993,1.3035532,-0.113350324,-0.96688807,1.7439957,-0.61214846,-0.79562515,1.586748,-1.8354727,-0.3953486
-0.16398776,1.537932,1.449494,0.12533456,-1.3909677,0.81035346,-0.50841033,0.6010333,-1.0861342,-0.72025007,0.12427453,-1.9123989,0.07831156,0.33872783,-0.99960446,-0.3357205,1.8687782,0.44320837,-0.2993223,0.85125244,-0.14825459,-0.61763114,0.040818214,-0.19445671,-0.24085273,-1.6039151,-1.3769572,0.38293737,0.55936545,0.28091064,0.69973123,-1.4764338
-1.9933338,1.6594934,2.1250658,-0.1281121,1.0339024,2.385637,-0.7767206,0.10684497,-0.61516976,-1.7783009,-1.0549831,0.53431684,0.18951643,-1.1441741,0.8412031,0.1594971,0.25825384,0.6103804,0.8341733,0.3966996,-1.670877,-1.6006169,1.2228992,2.3267038,0.7358549,0.3554175,-0.8258189,0.23780364,-1.205202,-0.031340364,-1.8410853,-0.9508915
0.97736466,0.87247276,-0.13588846,-0.77039695,-0.46444607,-0.791517,0.6284668,0.09008578,-0.04720991,-0.53507215,-0.39383593,0.83048487,-1.806953,0.10131885,0.93076086,-2.3388617,0.13667077,0.19269821,0.87787753,-0.26627398,-1.8526815,0.8944563,-0.74588794,0.8821591,-0.8810694,-0.5602462,-0.16884512,-2.2602015,-0.5737379,-0.6150191,0.74343264,-0.74998593
-0.07915169,1.2698427,-0.5211983,-1.6108462,0.07432078,1.630487,-1.1844964,0.6337083,-0.042876318,-0.24471627,1.6820419,-1.612866,0.084654406,0.26541433,-0.16275617,-0.4192645,-0.54843295,-1.103369,0.43515044,-0.7225518,0.1403369,0.43111408,-1.4690918,-0.3864277,-1.310642,1.4323764,0.10494751,-0.26650557,-1.6902887,-1.748799,0.6974955,2.0234618
-0.13181666,-0.41729513,-0.19636078,0.04184133,0.60572463,-3.7733135,-0.06662478,-1.4142885,-0.59020865,1.6539391,-0.18291618,-1.9839121,0.541274,-0.2285427,0.7993803,-1.1922444,-0.70882195,-1.3153698,0.7936899,0.29338938,-1.3473538,-0.2770505,-1.0481607,0.6470414,-1.1238301,0.23296563,1.4115365,1.1270368,-0.097002715,-1.2305602,0.81465846,-0.17087387
1.5095574,0.09209737,-1.0910499,-1.1153239,0.8719393,0.037091464,1.8663212,0.18369105,0.0011185821,0.8232768,-0.44789657,-0.9249409,-1.1154958,-0.20055331,-0.11016846,-0.9212215,0.3738876,0.13240965,0.93527985,0.47005382,-0.37424353,-0.23092182,0.37255266,-0.34264585,0.61600184,-0.016969798,1.3072803,-1.1243618,0.22855203,0.98704153,0.41022375,0.5010877
-0.5354391,1.7089272,-0.36597678,-0.029145045,0.34651065,0.76149935,0.27249295,-0.37754574,-0.25234315,0.8771771,0.34061593,-1.2041556,2.1065974,-0.31871378,-0.17758754,1.1170857,0.33184052,-1.4231695,0.08941361,0.3207258,-0.3529164,-1.8143584,-2.5883229,0.14415154,0.57941693,-1.1631368,0.034883056,0.56816703,0.758491,0.73837763,-0.8511396,-0.30396542
0.27877784,-0.8735904,-0.34422916,-0.0016461927,-2.1935494,-0.53894526,0.33324683,0.75576395,-2.6073873,1.5316721,1.1780725,0.45685259,0.6770769,0.501911,-0.85059124,-1.4566207,-0.4591025,0.6922194,-0.21575947,1.4936074,-0.9909497,-0.45511302,-0.66741633,-0.1605681,0.18728584,0.50094247,0.57728726,-0.3299334,1.227498,2.1286368,1.2731873,0.053475685
1.6467013,-0.64462537,-0.05721143,0.9867476,-0.32595235,-0.59097165,-2.1171818,0.5865177,1.2995927,-1.3272337,0.8359305,-0.56589645,-1.0213791,1.1612726,-0.82973397,-0.39010397,1.2758931,-1.0135231,0.3959586,0.5123343,0.88463414,0.83354527,-0.100399986,1.3232664,-3.253531,0.6071437,1.1262425,-0.53718597,1.0778255,0.17434478,0.7426434,-2.0017514
-0.051261954,-1.2205919,0.6093292,-0.8023149,-0.59188145,0.1252493,-0.26983044,-1.2207831,0.3306529,0.11504865,-0.78977156,1.5924249,1.6113575,-1.0677836,-1.1540164,-0.755116,0.7600714,0.8680473,0.8976938,1.0119503,-0.9219789,2.9442413,-0.32928962,0.3546165,-0.65163475,-0.91901577,0.044831816,-0.6718001,0.08749841,-0.60068727,-0.07423313,1.2282196
-1.3506371,0.7642937,0.42962646,0.46775448,-0.85860175,-0.3147536,-0.8170549,0.9900668,0.16031894,-0.3386831,0.05931245,-1.2831706,0.61611515,1.5136814,-0.56973153,-0.23523918,0.039207544,0.6240127,0.2409402,-0.82341224,0.8072778,-1.3188266,-1.1594403,-1.7806239,0.3269632,-0.36404887,0.77834415,-1.992664,-1.1279702,-0.29906464,-0.90130985,-1.1787672
-0.24507375,0.9982874,1.9364933,-1.3674479,1.2494856,0.0406008,0.4879344,1.5225966,0.20977949,0.6965123,-1.0116937,0.034296688,0.16852447,0.04520389,-0.7125471,-1.6501788,2.6168382,-0.45442685,-2.2806242,-0.49086398,-1.7745273,-0.8275357,-0.95219207,0.51167,0.79225653,1.9255263,0.90303844,0.2675799,0.7569715,0.7941499,-2.0325637,0.16424915
-0.1918557,-1.4604483,0.5817103,0.8323157,0.8916683,-0.6139904,-0.9049529,-0.04822541,-0.48486903,0.57577246,0.1818273,0.15259427,0.15915431,0.9947142,-0.8259653,-1.7847693,-1.8890048,0.21107425,-0.9168676,-0.6852762,0.1378513,0.48219198,-0.2038377,1.9209079,1.1398259,-0.094447866,-1.2452862,0.8740337,-1.3630315,1.6037352,-2.2011423,0.60985506
-1.4195178,-0.31821498,0.4005491,-1.5317369,0.65578645,-0.4130829,-0.02382198,-2.024358,1.2190439,-1.4339943,0.30252874,-1.3339789,-0.7233524,-0.13972527,-0.41947845,0.4657484,0.33894226,-0.63915807,1.5133111,2.0581586,0.33325082,-1.2297539,0.0484843,-0.5320262,0.9420197,0.96639717,-0.6303265,0.8033842,-1.4299089,-0.5876915,-0.19226144,-2.1056285
2.3808854,-1.0824922,1.8376343,-0.45752952,-0.07299454,0.8775798,0.8217179,1.0351282,-0.618626,0.6612131,1.0449016,0.6715657,-0.44802,0.70278066,-0.94508433,0.692955,-0.64411235,1.791174,-0.3843536,1.340613,2.3082795,-0.20004772,0.7833657,-1.1719415,-0.17108676,1.4568784,1.0830115,-0.54799575,-1.4613008,1.2709857,0.594097,-0.2852973
-0.20448479,1.6032388,0.9405302,-0.13096434,-2.2935205,1.0488347,-0.5623093,-0.17680778,0.7472418,1.7649789,-1.182444,0.6126264,-1.2944531,0.36413947,-0.13017859,0.88791275,0.36236724,0.6921228,-1.2110597,0.13967082,-1.312881,0.60831636,-1.2025317,1.1162808,-0.089863166,-0.48803088,-1.1045719,1.779256,0.08942202,0.31455642,0.80142754,-0.51808906
-1.5395782,0.36191466,0.101299606,-1.0247073,-1.3881751,0.4503943,-0.2931847,0.21836135,0.14674313,1.104172,0.5233466,-0.13322088,-0.57305306,-0.2243031,-0.115775995,-0.07639177,0.013560293,-0.59088767,0.32257754,0.6925074,1.3391654,0.0968681,-1.2910006,-1.1227835,-0.4938131,0.23580365,-0.07539804,-3.1264412,0.07126418,1.1720878,0.60931534,-0.5692422
2.4186127,0.61139494,0.41629004,-1.0868059,0.53340226,-0.6236011,-1.0661968,-0.92799443,0.97718805,1.5564525,-0.20009986,0.6981839,0.87035966,0.03491537,0.37570712,3.3234985,-0.5771027,-0.4789787,0.8418074,0.35326374,-0.21202038,-1.2643393,0.38185495,-1.4370859,0.045523576,2.2630622,-0.521679,0.5553464,0.86214954,-1.9340452,0.22477949,0.1547559
-0.7090391,1.8232259,1.8242402,0.58969235,-0.5703972,-0.40179777,-1.0484877,-0.4360154,0.28138378,-0.5882882,1.753143,-0.7711918,-0.23861971,0.20303956,0.6986562,-2.9639766,0.47491115,0.43462947,-0.5880004,1.7063005,1.2274982,1.0844138,-0.4999267,1.0711473,-1.5978713,-0.38649884,-0.13139722,0.4871243,1.7369746,-0.56157315,-0.5809047,-0.7141445
-0.24172747,0.66613436,0.17803201,-0.12959392,-0.7179576,-0.30619153,0.85056365,-1.4959438,-0.98427874,1.174483,-0.83341634,-0.3305381,-0.41883877,-1.7989862,-1.9314171,0.8092934,0.23896392,-0.9583711,1.9638534,-0.29964876,-0.18822896,0.14870788,-0.8263748,-1.294499,-0.5994997,0.17714557,1.5251933,1.4766179,1.6336976,0.52255857,0.7942608,0.19925673
-0.5277954,-1.0327215,1.1516354,-1.1969587,-0.3110379,0.18598624,0.21674223,-0.015436869,0.41731155,0.66613925,0.037799846,-2.272031,-0.08277359,-1.0688298,-2.1730618,1.0514318,0.2182568,-0.39518166,2.3730133,0.7517626,0.8693098,0.24679908,0.46248153,0.15681325,1.669292,-0.8202933,0.54144377,-1.2390774,0.50681907,-1.6489599,0.40189654,0.54761136
1.4227606,-0.9521018,-1.7383868,-0.9030275,-1.9962195,0.6061927,-0.026622089,0.8118187,0.17464136,-0.81403,-1.6044986,1.5230767,-0.97384363,-2.4624197,1.015566,-0.31494263,-1.0294619,-0.32687542,0.080206886,-1.9706571,0.9261906,0.08772263,0.632617,0.4682115,1.3566011,0.5342892,0.13601685,0.36166808,0.57879955,-0.7977583,0.6086969,0.22520508
-0.6318319,0.65255797,0.1613669,-0.6212749,-0.27092347,-0.24344972,0.3166559,0.5671872,-0.47167638,0.9063385,-1.1385202,0.17843032,-0.31936252,-0.20301527,1.1197009,2.02461,-1.455742,-0.11147605,0.50862783,0.5736016,1.3064383,-0.61890167,0.8367837,1.3029337,-0.58513725,-1.1370804,0.29373637,0.6697096,-0.91822475,-0.074538946,-1.3474164,1.7559569
0.10379163,1.2577758,-0.24180904,-2.6788628,-1.0805727,-1.2676228,0.97366196,-0.43776885,0.7219952,0.7167077,-0.24481617,1.0644549,-1.2713085,-0.96116674,0.050769188,-1.9968107,0.39002335,1.1800022,0.1887246,0.06692866,-0.7024021,-0.67353266,1.1619569,0.2849636,0.6036439,-0.24924192,-0.2999412,0.3607452,0.24298194,-0.6619203,-0.504674,0.502227
-1.1371982,-0.6083916,-0.018643964,0.8773366,-0.39110258,-1.5523102,0.3841329,-1.0944098,0.27261338,1.4820601,-0.27274382,-0.1460896,1.6533197,0.1726411,-0.9380938,-0.14940956,1.0040673,2.2163498,-0.9880808,-1.0736525,-1.531647,-0.55367804,-1.181314,-0.0002735727,1.7837015,1.3186729,-1.0924082,0.64196485,1.3394107,0.18978089,0.4510412,-0.19152002
1.1397413,0.23441032,-0.023706341,1.5847156,0.3033565,0.8557462,0.19081238,-2.3367958,-1.2106127,-2.09788,-1.1950874,0.73332375,-0.054855358,-0.059789553,0.32131597,1.0314771,2.3585494,-0.46484098,1.3283595,1.0300533,0.117223114,1.2065113,-2.2615056,1.8608036,-0.48037413,-0.67010343,0.06859795,-0.73173785,0.5920488,-2.004998,0.729106,1.9916734
-0.3873708,0.40290293,1.0678209,0.6945225,0.59999275,-0.13806447,0.6755548,-0.38548356,0.7039887,-1.8505846,-0.41043082,0.0568654,-0.08801856,1.0137446,-0.70639944,0.8038986,2.6341648,0.70507973,-2.2883453,-0.45369086,0.035055857,1.815182,-0.05748207,-0.86383075,-0.50595343,0.237677,-1.3738544,0.12885302,0.49435508,1.5281907,-1.0793904,-1.1318046
0.8604027,1.2542225,0.25240555,-0.1173352,-0.6377374,-0.80817807,0.1141761,0.8242541,-0.31475478,0.27255544,0.24798243,-1.5398127,-0.7393299,0.8331647,0.65450716,0.70346296,-0.28937232,0.49717292,-0.44091615,1.6479722,0.8336995,1.3514403,1.7644322,-0.10605696,1.7266319,-0.248716,0.46185082,1.6610172,0.42102572,0.14253196,0.037950993,0.6651117
0.4368981,1.5161469,-1.1285733,0.1387612,-0.3821665,-1.3810899,0.64680684,0.9027004,-0.15495346,0.2157273,1.064467,-0.3904789,-0.1425068,0.04332483,0.1463408,-0.1977309,-0.9912461,-0.72283196,2.8175192,0.46433002,0.67020035,-0.59865475,-1.8318982,-1.45638,-0.23041065,1.2978507,-1.2277853,-0.19739935,-1.2553036,1.7511051,0.033585064,0.9136463
-0.17081875,0.45870093,1.7007575,-1.2137038,-1.2328963,0.34338087,0.763645,-0.7240531,-0.47538894,-0.30178583,-0.080998294,-0.30466077,-1.2474232,0.34099343,-0.082899675,-1.4315884,-0.07811059,0.42950648,-0.84384257,0.31404153,-0.5135171,-1.5687858,2.029008,0.35999745,1.0399176,-1.1725833,-1.0465286,-0.602738,-0.18933536,-0.42444164,-0.12684298,-1.1073269
0.0561964,-1.2925615,2.0277836,0.3434785,1.0679994,0.0412324,0.08711579,-0.73587334,1.477264,-0.22143354,-0.21347046,1.0180248,-2.0354853,0.115474015,0.3652556,1.3273373,-0.8239351,-2.7381775,-0.95233077,-0.22199593,-0.017707318,1.106271,0.537436,0.047234394,0.45630246,0.47299546,-0.7157913,-0.20224978,-0.3434055,-0.23238824,-1.1872706,-1.2174107
