0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-0.47008392,0.40602353,-1.2998168,0.0052065332,-0.39408243,-1.3382397,0.4987568,-1.50663,0.3043305,0.577226,1.1089333,0.21698202,1.1375508,0.13029268,0.47963452,-0.47682914,-1.408467,0.73481095,0.9635132,-1.6151717,-0.9469678,0.014358753,0.45992944,1.3035532,-0.12823799,-0.96688807,1.7893738,-0.61214846,-0.7734728,1.6191278,-1.8354727,-0.35243708
-0.118293636,1.5635157,1.4138585,0.21154636,-1.3909677,0.81035346,-0.50841033,0.60518914,-1.0639187,-0.72025007,0.082171015,-1.9123989,0.07831156,0.26110852,-1.0638974,-0.3357205,1.8687782,0.5007059,-0.26187232,0.85125244,-0.14825459,-0.60621065,0.06922954,-0.22389904,-0.24085273,-1.6960658,-1.3769572,0.38293737,0.58768463,0.28091064,0.69973123,-1.4764338
-1.8847014,1.6594934,2.1250658,-0.1281121,1.09148,2.385637,-0.9987745,0.10684497,-0.5783374,-1.7783009,-1.0549831,0.53431684,0.18951643,-1.1109152,0.83710283,0.104874894,0.25825384,0.6103804,0.8341733,0.3966996,-1.6144269,-1.6006169,1.3389757,2.3267038,0.7358549,0.34226254,-0.8258189,0.21544334,-1.2177615,0.00778709,-1.8291156,-0.9508915
0.97736466,0.8846002,-0.13588846,-0.77039695,-0.40446275,-0.791517,0.6284668,0.09008578,0.010482784,-0.5398705,-0.39383593,0.8294167,-1.806953,0.10131885,0.93076086,-2.3884616,0.13667077,0.20528314,0.87787753,-0.26627398,-1.8526815,0.8479747,-0.74588794,0.98229676,-0.8810694,-0.62631077,-0.16884512,-2.238723,-0.5737379,-0.6150191,0.74343264,-0.74998593
-0.07915169,1.2698427,-0.5211983,-1.6108462,0.07432078,1.630487,-1.1088185,0.6337083,-0.09997414,-0.20711266,1.5930866,-1.612866,0.089135304,0.28808963,-0.16275617,-0.4192645,-0.629005,-1.103369,0.3431314,-0.7225518,0.1035772,0.45109135,-1.4424002,-0.39076197,-1.2876267,1.4323764,0.10494751,-0.26650557,-1.6902887,-1.748799,0.6974955,2.0344036
-0.15528306,-0.41729513,-0.19264577,0.04184133,0.60572463,-3.7943769,-0.06662478,-1.44416,-0.56635875,1.6539391,-0.18291618,-1.9839121,0.5383539,-0.2285427,0.72249585,-1.1922444,-0.70882195,-1.3153698,0.7936899,0.3311135,-1.3473538,-0.2770505,-1.0178876,0.6470414,-1.1238301,0.25039214,1.5029227,1.0603399,-0.08055337,-1.2305602,0.81465846,-0.14410132
1.5024989,0.01969207,-1.1446091,-1.1762325,0.8719393,0.037091464,1.8720562,0.18369105,0.0011185821,0.8232768,-0.44789657,-0.9249409,-1.1364235,-0.17770006,-0.080451846,-0.9212215,0.3738876,-0.027460892,0.93527985,0.47005382,-0.30819398,-0.23092182,0.277907,-0.34264585,0.59775513,-0.034855444,1.2952002,-1.1054312,0.22855203,1.0354853,0.4557682,0.5010877
-0.5354391,1.7520068,-0.25995013,-0.06719533,0.38433844,0.80669314,0.22064568,-0.42973614,-0.25234315,0.83647054,0.34061593,-1.2041556,2.1260679,-0.43670756,-0.17758754,1.0868231,0.3626803,-1.4231695,0.08941361,0.31215563,-0.3529164,-1.8415066,-2.5883229,0.14415154,0.57941693,-1.1928031,0.034883056,0.56816703,0.85745454,0.6983646,-0.9292641,-0.30396542
0.27877784,-0.8735904,-0.34422916,-0.0016461927,-2.1935494,-0.53894526,0.37088817,0.75576395,-2.6073873,1.5316721,1.210201,0.39341444,0.6770769,0.5192417,-0.85059124,-1.4702141,-0.4591025,0.6922194,-0.17283922,1.4936074,-1.022175,-0.45511302,-0.66741633,-0.1605681,0.23276556,0.50094247,0.57728726,-0.27031037,1.227498,2.0319276,1.2731873,0.08372004
1.6467013,-0.64462537,-0.021377774,0.9867476,-0.32595235,-0.59097165,-2.1171818,0.5719344,1.2995927,-1.3272337,0.8359305,-0.5055288,-1.0213791,1.1612726,-0.91197854,-0.39010397,1.2758931,-0.96380043,0.32985842,0.5123343,0.87725544,0.84175456,-0.100399986,1.3232664,-3.253531,0.6071437,1.1262425,-0.53718597,1.0223944,0.17434478,0.7426434,-2.0017514
-0.051261954,-1.1969724,0.6093292,-0.7787621,-0.59188145,0.1252493,-0.22798726,-1.2207831,0.33498612,0.11504865,-0.78977156,1.676244,1.6267755,-1.0677836,-1.1540164,-0.755116,0.8474066,0.9202854,0.8976938,1.0119503,-0.9219789,2.9673746,-0.32928962,0.3491342,-0.740184,-0.91901577,0.044831816,-0.5880712,0.08749841,-0.5968791,-0.022055581,1.2282196
