0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.078761995,-0.5309028,0.4767366,-0.68664205,0.700802,1.5657777,1.9686635,-0.10028326,-0.12571545,2.4182029,0.031164804,-0.49422866,0.15502897,-0.7825965,0.079111636,0.0850445,1.282803,0.24568656,-0.6598953,-0.114433706,-1.4021846,-2.570362,-0.048031047,1.1128772
-0.967595,1.9880044,0.66137516,-1.3532815,0.62720203,1.6529363,1.2008096,0.3599151,0.18980636,2.0405562,-1.2962493,1.1431817,0.35383406,-1.4572023,1.4487883,-0.07845758,-0.26608905,1.3039275,-0.1793875,-0.91784126,-0.68725747,0.3432125,0.38948184,0.6526804
-0.2530877,-0.55653244,-0.5918337,0.5398273,1.2218009,-0.21159165,-0.6293927,1.1242483,0.97024244,1.915023,1.196279,0.057306,0.3627614,0.85680604,0.8128198,0.24492964,-0.42809317,1.616082,0.22962596,-0.20591429,0.018557278,-0.86818296,0.3840596,0.1201776
0.46411818,0.34560633,1.4358565,-0.00929524,1.8703731,0.8409906,-0.1915022,0.43483967,1.6757388,2.1277025,0.3145275,2.6187577,0.48244774,-0.7354467,0.1492337,-2.0468023,0.4317456,-0.6642043,0.65716904,2.4543765,-1.534207,0.21451432,-1.2533941,1.0938771
0.9793962,1.080186,0.3580749,-0.114358366,-0.09372183,-1.3274246,0.46043083,0.5207581,-0.26484704,-1.2292212,1.2031269,0.5594235,0.07916539,-1.1393257,-1.7387614,0.31382707,-1.0522926,-0.31633934,-0.23466444,0.23693067,0.06741907,0.58296686,-0.71981084,-0.15562342
0.69928104,-2.2626812,1.6469223,0.18522435,-0.45859987,-0.45651332,-1.0762563,1.7238723,-0.5985645,1.5199089,-1.4058038,0.43606955,0.021515753,0.54426855,0.3604299,-2.3709197,0.46653455,-0.21507938,0.28585255,-0.88378394,1.6225045,-0.27161697,-1.064706,0.13677077
0.20781507,1.7372773,0.8742801,0.6093885,-0.050282285,-0.36912686,-0.2774703,-0.35661146,1.5531926,-2.0249457,0.44492534,-1.227915,1.0590115,-2.1293197,-1.7389079,0.69782513,0.30668586,-2.2686543,1.1187205,0.43247977,0.44673908,-0.49117193,-0.5486679,-0.43876466
-1.0686195,-0.20201613,-1.3909903,-1.257975,0.081986584,-0.56580365,-1.1636206,-1.6297169,0.20530637,0.6477948,-0.7874895,-0.98368824,0.8707237,-0.12283342,0.0015724972,-0.1796383,1.1401073,-0.19635569,0.26954663,1.2113383,0.18576771,0.4156099,0.3714433,-0.26647672
-0.10819882,0.56452274,-1.0644432,0.5314456,-0.63880605,0.6095165,-0.0015945947,-0.3314113,-0.19438167,-0.46086586,1.1505276,0.3065081,0.76586056,2.827488,1.1621141,-1.043031,-0.30783978,1.0751132,0.33276284,1.1651211,-0.6050772,-0.22047101,-1.8072791,0.22226545
-2.3210027,0.30466148,0.28390452,0.21938746,-1.475351,0.5179096,0.3332782,-1.9398971,0.7552934,1.7256192,-1.2615654,-0.53819597,-0.3460066,0.6416967,0.5364073,0.017545993,-0.7282214,1.038103,0.66979057,0.42719397,0.75854224,0.462629,0.022765668,0.04299194
0.1602859,-0.11856849,0.5375143,0.5667695,0.49734652,0.14582637,-2.533079,-1.0579237,0.70720816,0.47599015,-0.85673684,-0.029281765,1.1500269,-1.7814578,0.2304724,-2.0403423,0.6380478,0.94528383,0.696632,-0.17944044,-1.1313546,-0.5934566,0.4746265,1.0521837
-0.37630698,1.1346892,1.135774,1.241814,1.9592113,-1.2183777,-0.5394323,-1.4227848,1.2235917,1.4618556,0.390497,-0.3432109,-0.639443,1.4876518,0.8532743,-0.69754195,0.07177496,0.47519,-0.36497065,-1.2837032,-0.40456557,0.5226676,-1.0650098,-0.26940858
1.5430753,-1.213111,-0.58913714,-2.4740443,-0.90170753,0.15892734,0.48402154,0.28155735,0.55878717,-1.1311582,0.3088593,1.2766877,-1.4728464,-1.3557678,0.87882715,-0.21539727,-1.0445228,0.3473239,-1.7499589,-0.087164715,-0.3524306,0.36660466,-0.033848763,0.2523415
0.5130965,1.2353911,0.73682,-0.86493826,-1.5337648,-0.8816686,1.1511436,-1.6574978,0.87130564,0.070963465,-1.4899735,-0.6109754,-0.22785622,-0.56293935,0.4507718,-1.0007432,0.18052298,0.40742248,1.3599637,-0.32455194,-0.2669816,-0.77905434,-1.261255,0.6283728
-0.21646096,-2.0982149,0.25437742,0.6515575,0.70561594,0.06468706,-0.114404544,1.6204163,-0.18643668,-0.116493255,-1.2920175,1.0373425,0.9139087,0.5898086,-1.0932229,-0.35157233,0.6525574,1.5678496,-0.2792492,-0.34028932,-1.2860746,1.0711,1.6492238,-0.48039424
1.4474739,-0.24345833,-0.18427023,-0.8937978,-0.9576699,-1.2193464,0.59640795,2.3621411,-0.59882873,-1.9428922,-0.3375386,-0.696487,-0.0832263,0.7806703,0.72816265,-0.34493682,1.9604999,0.6679708,-1.374983,0.015776157,0.33806363,0.40036178,1.9033186,-0.0991197
0.19976534,-0.72417325,1.4191699,-0.49738616,-1.7221726,0.2748623,-1.5409057,-0.17228948,-1.284499,-0.69065857,0.033697538,-2.3204386,1.1531332,0.18637948,1.1435913,1.2343237,2.0831418,3.0407827,1.9212047,0.7361398,-0.8664789,1.5035691,-1.4321065,1.0244823
0.36819786,0.72076917,0.9500088,0.42998818,-1.6077147,-0.06494955,-2.047359,-0.50249696,-0.45949137,-0.36396492,-0.75833976,0.41103205,0.4972366,-0.50864947,-0.37155014,1.0252728,0.8814371,0.18594056,0.25791502,1.5526001,0.04993043,0.511538,-0.13670106,-1.8688056
-1.3543444,-0.72497255,-1.3491876,0.21744886,-0.7538362,0.5310494,0.8810483,0.31747663,0.086483516,-0.6986381,0.45933762,-0.7251865,-0.68881303,-0.028900668,1.284251,-1.0291963,-0.8477027,0.32627448,-0.12423959,-1.7129287,-0.79762703,1.1057404,-0.82794815,-0.92915547
1.412203,-0.66136765,0.08313367,-1.101686,0.2764998,-1.0775615,-1.1426107,0.32401904,0.13076368,-0.0050937384,0.6074868,1.6234994,0.2315978,-1.2302127,0.124243334,0.7058923,0.5632224,-0.21860468,0.6753209,-1.0127686,0.20448224,-0.4046311,-1.3513193,-1.086017
-1.413659,-1.0231109,0.87558234,1.1826987,-0.9076367,1.9677471,-0.21086976,1.2957714,0.742197,-0.051905323,-0.6955632,0.42050335,-1.47349,1.2933543,0.0879538,-1.4560443,-1.7237146,-1.0698352,0.14848997,-0.16267654,0.6321635,-0.36998236,1.3250782,-1.4684583
-0.83488345,0.67271006,-0.9067255,0.16359583,-0.37508604,1.2591662,0.9267993,-0.6652168,0.33152828,0.35905212,0.5020525,-1.4814606,-0.9101043,0.66652817,-0.67842674,1.2512095,0.8149301,0.3163835,0.048044987,1.8310525,0.16307133,0.5966329,-0.57542676,-0.9705131
0.62689114,0.35693944,0.16000731,1.2213919,-0.085262716,-2.1611733,0.31531963,1.8516902,0.035620965,-0.025058448,1.0402662,0.6540431,-2.053572,-0.32113025,0.5301191,-0.5549124,0.7471506,-0.8807557,-0.6864056,-0.44139168,-2.7055008,0.59694266,0.902463,0.21829882
-0.021684108,-1.4870044,-0.39711934,-0.12267081,0.3187743,1.0871384,0.062719285,0.8869626,-0.00022303846,0.031951793,1.0590369,0.70630854,-1.2439038,-0.2774006,0.29911035,-1.3462594,-0.4248466,0.36272913,1.0144236,-1.4526082,-0.4640873,2.2218382,1.877681,2.282587
1.6191927,1.4610581,0.5931546,0.1486857,1.0902845,-0.70771974,-0.611176,0.9634233,-0.67768556,1.1654544,-0.22385049,-0.4524486,-0.6062095,0.45101333,0.59253556,-0.52508175,-0.44198272,-0.6703185,-1.4024812,-2.4295673,-0.8071221,0.13521114,0.92808145,0.57196224
1.2579969,1.109328,0.3648641,0.2887717,-0.1408183,1.5449127,0.99556637,-0.10624268,0.8335974,-0.18351114,0.14900169,0.5929994,-0.17084974,-0.32940748,-0.1894349,2.5373504,-0.7048915,-0.8551182,-0.65026903,-1.0917292,-0.0574748,-1.2376304,-1.3592435,0.11981561
-0.7164679,-0.6944618,-1.5154194,-0.023352899,-0.3422377,1.8935618,0.3463729,0.15956324,-0.0329231,-0.089881815,0.55342203,0.26796046,0.23848698,-0.55380285,0.4213289,-0.5450959,-0.8206778,-0.7195804,1.046103,0.47433102,-0.29313606,-1.1187971,-0.08655913,2.2408006
0.025664415,-1.4349899,1.6354821,-0.45877177,-1.7237474,-2.15113,1.0644746,0.9032681,-1.4690268,-1.0134417,0.038052455,-2.1138809,-1.5103304,0.2535116,-1.3432806,-0.35056403,0.14920123,-0.15022612,1.2317739,0.891903,-0.025176674,0.014183313,0.56830555,0.14546694
0.29005414,0.15219325,0.23443584,2.772414,0.2887923,-0.5141066,0.013179274,-0.5543802,0.79207724,0.247384,0.45727372,-0.2414198,0.20983674,0.064609,0.017783657,0.6811898,-0.33859375,0.064522274,1.150337,-0.8172691,0.06290736,-0.15820001,0.69357663,-1.7475016
-0.12561159,0.65912414,0.6384265,0.48366532,-2.705636,0.051630456,-0.13669236,-1.5098753,-1.574245,-1.2707493,-1.1522949,-1.1662989,2.0341203,1.565665,0.076647654,-0.63287616,1.1700268,-0.8686708,-0.5939023,1.4811969,-0.57595754,0.1407273,0.5913526,-0.24436316
